,0,1
124,342.2150634765625,575.87861328125
125,452.00843505859376,290.66542358398436
126,515.3076171875,553.3912109375
127,417.4482421875,210.11361083984374
128,450.7826782226563,855.19853515625
129,199.201318359375,285.23131103515624
130,374.412353515625,181.7626953125
131,647.4803448677063,632.479296875
132,632.505810546875,710.0823974609375
133,142.224072265625,273.7317138671875
134,789.1715087890625,686.28916015625
135,393.9775146484375,831.290380859375
136,178.206982421875,436.9396240234375
137,457.19361572265626,418.606396484375
138,553.5796997070313,654.564599609375
139,545.2457153320313,763.725537109375
140,484.404638671875,328.20421142578124
141,500.37225341796875,676.3771484375
142,514.9751831054688,470.3767456054687
143,418.7927978515625,419.18280029296875
144,616.0767700195313,748.470556640625
145,394.310888671875,636.892529296875
146,624.255419921875,725.82880859375
147,592.6950927734375,245.6804931640625
148,492.0634521484375,550.1899658203125
149,462.78839111328125,365.21617431640624
150,528.6677856445312,539.422314453125
151,490.5128540039062,795.603955078125
152,623.7656372070312,500.153125
153,454.71636962890625,642.2401123046875
154,470.00634765625,608.395068359375
155,500.27537841796874,641.44970703125
156,498.8496459960937,762.7548828125
157,557.4521240234375,270.9834350585937
158,545.716015625,628.79658203125
159,634.250341796875,774.035791015625
160,390.9118408203125,613.416455078125
161,398.9995849609375,589.6710205078125
162,522.3343139648438,589.119189453125
163,592.2943115234375,779.522998046875
164,539.4946411132812,630.177685546875
165,905.2,336.2
166,485.655908203125,617.7322021484375
167,580.3560546875,778.781982421875
168,188.00380859375,252.77916259765624
169,241.133544921875,309.4840118408203
170,421.9309326171875,519.0103393554688
171,530.8619995117188,680.325244140625
172,434.6776123046875,603.674658203125
173,390.8351318359375,599.767236328125
174,494.144482421875,757.76259765625
175,568.8274169921875,820.0880859375
176,508.3049072265625,588.1813720703125
177,225.99990234375,281.3216552734375
178,327.234765625,553.6811279296875
179,529.8556640625,611.6643798828125
180,667.8074432373047,726.2068359375
181,379.0001220703125,537.302392578125
182,482.8317016601562,700.5764892578125
183,411.8831787109375,453.6707397460938
184,475.53486328125,324.7138961791992
185,182.8919921875,394.463037109375
186,434.2727294921875,646.4026611328125
187,612.74658203125,816.557275390625
188,438.3546142578125,452.047119140625
189,490.3147827148438,230.447705078125
190,676.39375,725.4065673828125
191,501.52955322265626,697.5759521484375
192,397.6785888671875,615.5072998046875
193,564.2019287109375,812.926220703125
194,469.8708251953125,307.0313690185547
195,337.0936767578125,534.8404418945313
196,871.627294921875,543.5176391601562
197,277.497265625,449.26343994140626
198,435.532177734375,626.4044189453125
199,496.050048828125,620.08056640625
200,531.710693359375,636.45458984375
201,440.0177001953125,285.88397827148435
202,401.03134765625,519.9474731445313
203,588.7462158203125,644.6810302734375
204,458.8908447265625,860.952294921875
205,457.7253784179687,846.98447265625
206,476.42921142578126,283.88421020507815
207,407.6583740234375,582.4031494140625
208,524.58330078125,481.06666259765626
209,558.4076904296875,770.54384765625
210,498.00482177734375,346.6670166015625
211,492.5178466796875,684.7976318359375
212,621.7045654296875,818.338720703125
213,533.5311889648438,716.871240234375
214,257.953173828125,403.455810546875
215,451.71875,647.9102783203125
216,631.7567993164063,738.350439453125
217,318.5337158203125,778.510986328125
218,609.8673583984375,456.11168212890624
219,619.8462158203125,460.07537841796875
220,586.2859008789062,460.740283203125
221,543.296337890625,472.3852905273437
222,469.2592529296875,477.35821533203125
223,582.0453735351563,646.6266357421875
224,645.9763671875,775.371533203125
225,492.9628173828125,337.3482551574707
226,493.60185546875,344.9652465820312
227,472.90697021484374,356.14755859375
228,519.4785522460937,483.8016845703125
229,465.76763916015625,398.020361328125
230,515.4124877929687,598.3863525390625
231,554.806884765625,721.2320068359375
232,889.2,345.8
233,387.1424560546875,538.9846069335938
234,440.8979736328125,283.4064453125
235,241.9107666015625,345.5101806640625
236,448.0713256835937,484.2024169921875
237,582.59560546875,785.376513671875
238,570.80625,648.2062744140625
239,454.6227783203125,289.59979248046875
240,546.7535522460937,642.101416015625
241,672.8009490966797,726.266259765625
242,644.070849609375,765.70927734375
243,745.5689636230469,417.5291259765625
244,677.431509399414,649.4419921875
245,681.7236602783203,686.1081298828125
246,407.1435302734375,490.972705078125
247,485.3563598632812,573.531396484375
248,488.8576293945313,553.793798828125
249,604.979296875,767.575390625
250,697.1786407470703,639.0742919921875
251,629.0606567382813,725.0805908203125
252,521.9436279296875,519.7713012695312
253,594.634716796875,679.1156982421875
254,483.94554443359374,788.43701171875
255,546.4658203125,644.2962890625
256,497.8212646484375,342.2719607830048
257,449.62322998046875,648.1056884765625
258,493.81859130859374,345.72010498046876
259,534.8336059570313,824.957373046875
260,659.0743591308594,764.609423828125
261,469.848095703125,338.47237358093264
262,503.2032470703125,407.5912841796875
263,422.34150390625,645.1690673828125
264,223.136279296875,182.61387939453124
265,171.69677734375,221.414306640625
266,639.11806640625,756.07783203125
267,199.593359375,276.6929870605469
268,248.4486328125,468.49781494140626
269,511.6837158203125,655.8631103515625
270,425.2056884765625,372.993701171875
271,579.5060791015625,785.488671875
272,474.1941284179687,411.692333984375
273,548.609814453125,457.46357421875
274,418.774365234375,834.3830078125
275,378.5116455078125,813.978955078125
276,619.5255737304688,778.02529296875
277,320.4313232421875,770.858935546875
278,349.5550048828125,309.9210144042969
279,191.694873046875,277.1580383300781
280,418.0616943359375,436.3949951171875
281,444.92047119140625,847.2677734375
282,393.1367919921875,632.3259521484375
283,701.1490661621094,630.04765625
284,666.856558227539,751.1494873046875
285,141.70126953125,284.20814819335936
286,321.877294921875,774.88623046875
287,316.1550537109375,768.602685546875
288,400.799853515625,587.1886962890625
289,494.228173828125,571.4490478515625
290,488.02760009765626,576.6541748046875
291,397.2068115234375,590.270361328125
292,523.488037109375,782.307080078125
293,326.8402587890625,803.558349609375
294,348.4974853515625,796.326513671875
295,827.391015625,565.628955078125
296,703.6891906738281,757.76572265625
297,310.0633544921875,762.806201171875
298,400.43564453125,490.6433837890625
299,873.2,393.8
300,192.97392578125,275.6062927246094
301,190.252099609375,237.4662353515625
302,258.4896728515625,437.87236328125
303,268.3476318359375,341.8620330810547
304,246.7458740234375,221.99449462890624
305,207.64638671875,321.91570434570315
306,781.24052734375,787.607861328125
307,501.658544921875,776.010546875
308,495.3448486328125,768.364306640625
309,666.7157699584961,735.491357421875
310,549.1253173828125,810.698681640625
311,322.4656982421875,776.24775390625
312,499.99217529296874,772.9173828125
313,494.8094848632812,688.975244140625
314,545.8031616210938,662.918359375
315,674.707861328125,736.8833984375
316,579.1600463867187,785.11865234375
317,394.6013427734375,596.614306640625
318,410.776806640625,284.94122314453125
319,576.88232421875,782.499755859375
320,447.25555419921875,808.51962890625
321,519.7684448242187,788.918212890625
322,662.3763046264648,502.9436279296875
323,651.1275115966797,481.4078857421875
324,676.393588256836,725.4135009765625
325,666.8864700317383,732.5051513671875
326,540.3530517578125,634.3446533203125
327,491.97109375,573.4580078125
328,674.7397338867188,803.174560546875
329,476.7261108398437,614.3228759765625
330,343.3934814453125,609.630615234375
331,540.829638671875,640.9004150390625
332,525.0242431640625,706.6098876953125
333,674.6492004394531,733.40654296875
334,489.0487915039063,704.4858642578125
335,541.3650756835938,658.06533203125
336,878.9617431640625,547.648828125
337,491.0143798828125,576.5135498046875
338,397.7458740234375,594.357421875
339,245.5711669921875,310.8330474853516
340,497.94134521484375,311.6473846435547
341,453.98785400390625,807.0646484375
342,452.28001708984374,832.32578125
343,671.5437210083007,726.701708984375
344,651.5947212219238,796.05283203125
345,445.51800537109375,852.724365234375
346,511.89451904296874,495.120361328125
